date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:41:37	1560917/1560917	---M--	200	added ('OK')	image/gif	etag:%2217d155-67e2872b-8f3457d77a703602;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/loader.gif	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/loader.gif	(from https://templates.iqonic.design/hope-ui/html/dist/assets/css/hope-ui.min.css?v=4.0.0)
09:41:37	1938/1938	---M-Z	200	added ('OK')	text/css	etag:%22792-67e2872b-1460f599c9467d41;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/list/main.css	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/list/main.css	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:38	372471/372471	---M-Z	200	added ('OK')	application/x-javascript	etag:%225aef7-67e2872b-70d4c1aeec09d590;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/core/main.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/core/main.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:38	80253/80253	---M-Z	200	added ('OK')	application/x-javascript	etag:%221397d-67e2872b-9e4671b048c528d1;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/daygrid/main.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/daygrid/main.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:38	68516/68516	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210ba4-67e2872b-c2ae14289ffb9b13;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/timegrid/main.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/timegrid/main.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:39	15939/15939	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e43-67e2872b-5c2b1b3e09f580b1;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/list/main.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/list/main.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:39	102552/102552	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219098-67e2872b-e04990434519f67f;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/interaction/main.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/fullcalendar/interaction/main.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:39	58862/58862	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e5ee-67e2872b-e8918f9afd1b93b2;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/moment.min.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/moment.min.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:40	6996/6996	---M-Z	200	added ('OK')	application/x-javascript	etag:%221b54-67e2872b-2745c5b4de9cb8;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/js/plugins/calender.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/js/plugins/calender.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/calender.html)
09:41:40	43303/43303	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a927-67e2872b-cdeb42eb2231ae5a;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/sortable/Sortable.min.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/vendor/sortable/Sortable.min.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/kanban.html)
09:41:40	2216/2216	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a8-67e2872b-933fcb796bd3e244;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/js/plugins/kanban.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/js/plugins/kanban.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/special-pages/kanban.html)
09:41:42	750486/750486	---M--	200	added ('OK')	image/png	etag:%22b7396-67e2872b-c436efa1df171244;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/auth/01.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/auth/01.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/sign-in.html)
09:41:43	761135/761135	---M--	200	added ('OK')	image/png	etag:%22b9d2f-67e2872b-cdf64155c6282d58;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/auth/05.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/auth/05.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/sign-up.html)
09:41:43	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-1971d65c42caae29;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/auth/mail.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/auth/mail.79.delayed	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/confirm-mail.html)
09:41:44	1016326/1016326	---M--	200	added ('OK')	image/png	etag:%22f8206-67e2872b-46522614691ccb56;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/auth/03.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/auth/03.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/confirm-mail.html)
09:41:45	1023533/1023533	---M--	200	added ('OK')	image/png	etag:%22f9e2d-67e2872b-af730c1855767adc;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/auth/02.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/auth/02.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/recoverpw.html)
09:41:45	1042713/1042713	---M--	200	added ('OK')	image/png	etag:%22fe919-67e2872b-7708480a67b1b2c7;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/auth/04.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/auth/04.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/auth/lock-screen.html)
09:41:46	445976/445976	---M--	200	added ('OK')	image/png	etag:%226ce18-67e2872b-4bed73c357d0f4c1;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/08.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/08.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:46	354184/354184	---M--	200	added ('OK')	image/png	etag:%2256788-67e2872b-e8c356330226895b;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/shapes/06.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/shapes/06.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:47	297421/297421	---M--	200	added ('OK')	image/png	etag:%22489cd-67e2872b-588ebafdd5ace5da;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/05.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/05.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:47	405379/405379	---M--	200	added ('OK')	image/png	etag:%2262f83-67e2872b-81ec7df9c5558fd3;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/01.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/01.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:47	162265/162265	---M--	200	added ('OK')	image/png	etag:%22279d9-67e2872b-f6828b8111c24969;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/04.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/04.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:47	178564/178564	---M--	200	added ('OK')	image/png	etag:%222b984-67e2872b-edeebdef4e0c3d4f;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/03.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/03.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:48	3530/3530	---M--	200	added ('OK')	image/png	etag:%22dca-67e2872b-d701601ce1b7d87c;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/02.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/02.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:48	1977/1977	---M--	200	added ('OK')	image/png	etag:%227b9-67e2872b-9c7bd082f5089b92;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/03.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/03.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:48	341365/341365	---M--	200	added ('OK')	image/png	etag:%2253575-67e2872b-87bd285b4b48efdf;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/02.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/02.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:48	3423/3423	---M--	200	added ('OK')	image/png	etag:%22d5f-67e2872b-9fde32cfc115bbea;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/04.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/04.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:49	529368/529368	---M--	200	added ('OK')	image/png	etag:%22813d8-67e2872b-cabcad3cca64c1d5;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/pages/02-page.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/pages/02-page.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:49	7057/7057	---M--	200	added ('OK')	image/png	etag:%221b91-67e2872b-cc697fcf84c9571e;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/05.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/avatars/05.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:49	250297/250297	---M--	200	added ('OK')	image/png	etag:%223d1b9-67e2872b-7d77bfb44952f6c5;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/06.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/06.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:50	367/367	---M--	200	added ('OK')	image/png	etag:%2216f-67e2872b-dd3686e8d43a692;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/brands/08.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/brands/08.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:50	511/511	---M--	200	added ('OK')	image/png	etag:%221ff-67e2872b-833b176c76c7c549;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/brands/09.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/brands/09.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:50	2365/2365	---M--	200	added ('OK')	image/png	etag:%2293d-67e2872b-a6113dda28496ebb;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/brands/10.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/brands/10.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:51	622/622	---M--	200	added ('OK')	image/png	etag:%2226e-67e2872b-fb4df9b84bd93515;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/brands/11.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/brands/11.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:51	1448/1448	---M--	200	added ('OK')	image/png	etag:%225a8-67e2872b-78853f94c2da7524;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/brands/13.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/brands/13.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:51	250617/250617	---M--	200	added ('OK')	image/png	etag:%223d2f9-67e2872b-2f325209ea08c0df;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/icons/07.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/icons/07.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:51	658/658	---M--	200	added ('OK')	image/png	etag:%22292-67e2872b-2bbace7879986298;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/brands/12.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/brands/12.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/app/user-profile.html)
09:41:54	14313/14313	---M--	200	added ('OK')	image/png	etag:%2237e9-67e2872b-876ef2c72359acef;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/error/404.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/error/404.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/error404.html)
09:41:55	107961/107961	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e71-1a5b9%22	http://cdnjs.cloudflare.com/ajax/libs/gsap/1.18.0/TweenMax.min.js	C:/Users/IT_ASP/Desktop/Template/ERP/cdnjs.cloudflare.com/ajax/libs/gsap/1.18.0/TweenMax.min.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/error404.html)
09:41:56	18210/18210	---M--	200	added ('OK')	image/png	etag:%224722-67e2872b-8545d71ce678752f;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/error/500.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/error/500.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/error500.html)
09:41:56	98218/98218	---M--	200	added ('OK')	image/png	etag:%2217faa-67e2872b-1b317fe8ef7d902a;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/error/01.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/error/01.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/maintenance.html)
09:41:56	1511/1511	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e7-67e2872b-be97cb3fadfe8337;gz%22	https://templates.iqonic.design/hope-ui/html/dist/assets/js/plugins/countdown.js	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/js/plugins/countdown.js	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/errors/maintenance.html)
09:41:57	63444/63444	---M--	200	added ('OK')	image/png	etag:%22f7d4-67e2872b-d262051970e21bf;;;%22	https://templates.iqonic.design/hope-ui/html/dist/assets/images/pages/img-success.png	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/assets/images/pages/img-success.png	(from https://templates.iqonic.design/hope-ui/html/dist/dashboard/form/form-wizard.html)
09:41:58	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-1971d65c42caae29;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/GET	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/GET	(from https://templates.iqonic.design/hope-ui/html/dist/assets/js/plugins/fslightbox.js)
09:42:00	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-1971d65c42caae29;gz%22	https://templates.iqonic.design/hope-ui/html/dist/dashboard/dist/	C:/Users/IT_ASP/Desktop/Template/ERP/templates.iqonic.design/hope-ui/html/dist/dashboard/dist/index.html	(from https://templates.iqonic.design/hope-ui/html/dist/assets/vendor/aos/dist/aos.js)
